team,logo,elo,record,offense,defense,proj_points,proj_goal_diff,relegated,ucl,win_league,updated,points
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.30938,,2.91973,-0.31074,84.6881,55,5e-05,0.9079,0.4649,2022-07-19 14:44:00,0.0
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.50601,,2.73212,-0.34478,80.4635,46,0.00015,0.8337,0.29865,2022-07-19 14:44:00,0.0
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,85.73436,,2.38458,-0.43552,71.57175,30,0.0029,0.59625,0.1083,2022-07-19 14:44:00,0.0
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.87166,,2.35096,-0.60623,65.98425,21,0.00745,0.42125,0.0506,2022-07-19 14:44:00,0.0
Arsenal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/359.png&amp;w=56,78.53142,,2.15996,-0.64286,60.79425,12,0.02285,0.27775,0.02475,2022-07-19 14:44:00,0.0
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,75.24719,,2.09141,-0.74245,56.51985,6,0.04115,0.1818,0.0132,2022-07-19 14:44:00,0.0
Aston Villa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/362.png&amp;w=56,74.05358,,1.9812,-0.71739,54.47685,3,0.0538,0.13815,0.00995,2022-07-19 14:44:00,0.0
Brighton and Hove Albion,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/331.png&amp;w=56,73.73685,,1.92332,-0.69014,53.55555,1,0.0595,0.12605,0.00735,2022-07-19 14:44:00,0.0
Leicester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/375.png&amp;w=56,71.23603,,1.97251,-0.83029,51.3793,-2,0.08255,0.09905,0.00475,2022-07-19 14:44:00,0.0
West Ham United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/371.png&amp;w=56,70.62399,,1.91736,-0.81517,50.25165,-4,0.09345,0.0892,0.00455,2022-07-19 14:44:00,0.0
Crystal Palace,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/384.png&amp;w=56,71.35718,,1.79985,-0.69862,49.7756,-4,0.1012,0.07815,0.00355,2022-07-19 14:44:00,0.0
Brentford,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/337.png&amp;w=56,68.58373,,1.87089,-0.86488,47.9541,-8,0.12915,0.06145,0.00285,2022-07-19 14:44:00,0.0
Newcastle,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/361.png&amp;w=56,68.6461,,1.79203,-0.80168,47.28785,-8,0.13865,0.05455,0.0022,2022-07-19 14:44:00,0.0
Wolverhampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/380.png&amp;w=56,67.71679,,1.76939,-0.82168,46.12315,-10,0.16315,0.0465,0.00195,2022-07-19 14:44:00,0.0
Everton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/368.png&amp;w=56,63.81673,,1.76043,-0.9735,42.4515,-17,0.2333,0.027,0.0007,2022-07-19 14:44:00,0.0
Leeds United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/357.png&amp;w=56,62.15335,,1.77157,-1.05214,41.0425,-19,0.27465,0.02045,0.0005,2022-07-19 14:44:00,0.0
Southampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/376.png&amp;w=56,61.33244,,1.75714,-1.07424,40.2629,-21,0.29575,0.01985,0.00085,2022-07-19 14:44:00,0.0
Fulham,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/370.png&amp;w=56,58.70397,,1.56746,-1.01568,36.3485,-26,0.40985,0.0085,0.00015,2022-07-19 14:44:00,0.0
AFC Bournemouth,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/349.png&amp;w=56,57.91809,,1.54611,-1.02829,35.5282,-27,0.43675,0.0067,0.00015,2022-07-19 14:44:00,0.0
Nottingham Forest,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/393.png&amp;w=56,57.30616,,1.52956,-1.03805,34.916,-28,0.4537,0.00575,0.0001,2022-07-19 14:44:00,0.0
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.30938,,2.91973,-0.31074,84.6881,55,5e-05,0.9079,0.4649,2022-07-20 15:02:00,0.0
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.50601,,2.73212,-0.34478,80.4635,46,0.00015,0.8337,0.29865,2022-07-20 15:02:00,0.0
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,85.73436,,2.38458,-0.43552,71.57175,30,0.0029,0.59625,0.1083,2022-07-20 15:02:00,0.0
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.87166,,2.35096,-0.60623,65.98425,21,0.00745,0.42125,0.0506,2022-07-20 15:02:00,0.0
Arsenal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/359.png&amp;w=56,78.53142,,2.15996,-0.64286,60.79425,12,0.02285,0.27775,0.02475,2022-07-20 15:02:00,0.0
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,75.24719,,2.09141,-0.74245,56.51985,6,0.04115,0.1818,0.0132,2022-07-20 15:02:00,0.0
Aston Villa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/362.png&amp;w=56,74.05358,,1.9812,-0.71739,54.47685,3,0.0538,0.13815,0.00995,2022-07-20 15:02:00,0.0
Brighton and Hove Albion,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/331.png&amp;w=56,73.73685,,1.92332,-0.69014,53.55555,1,0.0595,0.12605,0.00735,2022-07-20 15:02:00,0.0
Leicester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/375.png&amp;w=56,71.23603,,1.97251,-0.83029,51.3793,-2,0.08255,0.09905,0.00475,2022-07-20 15:02:00,0.0
West Ham United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/371.png&amp;w=56,70.62399,,1.91736,-0.81517,50.25165,-4,0.09345,0.0892,0.00455,2022-07-20 15:02:00,0.0
Crystal Palace,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/384.png&amp;w=56,71.35718,,1.79985,-0.69862,49.7756,-4,0.1012,0.07815,0.00355,2022-07-20 15:02:00,0.0
Brentford,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/337.png&amp;w=56,68.58373,,1.87089,-0.86488,47.9541,-8,0.12915,0.06145,0.00285,2022-07-20 15:02:00,0.0
Newcastle,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/361.png&amp;w=56,68.6461,,1.79203,-0.80168,47.28785,-8,0.13865,0.05455,0.0022,2022-07-20 15:02:00,0.0
Wolverhampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/380.png&amp;w=56,67.71679,,1.76939,-0.82168,46.12315,-10,0.16315,0.0465,0.00195,2022-07-20 15:02:00,0.0
Everton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/368.png&amp;w=56,63.81673,,1.76043,-0.9735,42.4515,-17,0.2333,0.027,0.0007,2022-07-20 15:02:00,0.0
Leeds United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/357.png&amp;w=56,62.15335,,1.77157,-1.05214,41.0425,-19,0.27465,0.02045,0.0005,2022-07-20 15:02:00,0.0
Southampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/376.png&amp;w=56,61.33244,,1.75714,-1.07424,40.2629,-21,0.29575,0.01985,0.00085,2022-07-20 15:02:00,0.0
Fulham,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/370.png&amp;w=56,58.70397,,1.56746,-1.01568,36.3485,-26,0.40985,0.0085,0.00015,2022-07-20 15:02:00,0.0
AFC Bournemouth,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/349.png&amp;w=56,57.91809,,1.54611,-1.02829,35.5282,-27,0.43675,0.0067,0.00015,2022-07-20 15:02:00,0.0
Nottingham Forest,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/393.png&amp;w=56,57.30616,,1.52956,-1.03805,34.916,-28,0.4537,0.00575,0.0001,2022-07-20 15:02:00,0.0
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.30938,,2.91973,-0.31074,84.6881,55,5e-05,0.9079,0.4649,2022-07-29 16:56:00,0.0
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.50601,,2.73212,-0.34478,80.4635,46,0.00015,0.8337,0.29865,2022-07-29 16:56:00,0.0
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,85.73436,,2.38458,-0.43552,71.57175,30,0.0029,0.59625,0.1083,2022-07-29 16:56:00,0.0
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.87166,,2.35096,-0.60623,65.98425,21,0.00745,0.42125,0.0506,2022-07-29 16:56:00,0.0
Arsenal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/359.png&amp;w=56,78.53142,,2.15996,-0.64286,60.79425,12,0.02285,0.27775,0.02475,2022-07-29 16:56:00,0.0
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,75.24719,,2.09141,-0.74245,56.51985,6,0.04115,0.1818,0.0132,2022-07-29 16:56:00,0.0
Aston Villa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/362.png&amp;w=56,74.05358,,1.9812,-0.71739,54.47685,3,0.0538,0.13815,0.00995,2022-07-29 16:56:00,0.0
Brighton and Hove Albion,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/331.png&amp;w=56,73.73685,,1.92332,-0.69014,53.55555,1,0.0595,0.12605,0.00735,2022-07-29 16:56:00,0.0
Leicester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/375.png&amp;w=56,71.23603,,1.97251,-0.83029,51.3793,-2,0.08255,0.09905,0.00475,2022-07-29 16:56:00,0.0
West Ham United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/371.png&amp;w=56,70.62399,,1.91736,-0.81517,50.25165,-4,0.09345,0.0892,0.00455,2022-07-29 16:56:00,0.0
Crystal Palace,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/384.png&amp;w=56,71.35718,,1.79985,-0.69862,49.7756,-4,0.1012,0.07815,0.00355,2022-07-29 16:56:00,0.0
Brentford,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/337.png&amp;w=56,68.58373,,1.87089,-0.86488,47.9541,-8,0.12915,0.06145,0.00285,2022-07-29 16:56:00,0.0
Newcastle,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/361.png&amp;w=56,68.6461,,1.79203,-0.80168,47.28785,-8,0.13865,0.05455,0.0022,2022-07-29 16:56:00,0.0
Wolverhampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/380.png&amp;w=56,67.71679,,1.76939,-0.82168,46.12315,-10,0.16315,0.0465,0.00195,2022-07-29 16:56:00,0.0
Everton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/368.png&amp;w=56,63.81673,,1.76043,-0.9735,42.4515,-17,0.2333,0.027,0.0007,2022-07-29 16:56:00,0.0
Leeds United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/357.png&amp;w=56,62.15335,,1.77157,-1.05214,41.0425,-19,0.27465,0.02045,0.0005,2022-07-29 16:56:00,0.0
Southampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/376.png&amp;w=56,61.33244,,1.75714,-1.07424,40.2629,-21,0.29575,0.01985,0.00085,2022-07-29 16:56:00,0.0
Fulham,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/370.png&amp;w=56,58.70397,,1.56746,-1.01568,36.3485,-26,0.40985,0.0085,0.00015,2022-07-29 16:56:00,0.0
AFC Bournemouth,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/349.png&amp;w=56,57.91809,,1.54611,-1.02829,35.5282,-27,0.43675,0.0067,0.00015,2022-07-29 16:56:00,0.0
Nottingham Forest,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/393.png&amp;w=56,57.30616,,1.52956,-1.03805,34.916,-28,0.4537,0.00575,0.0001,2022-07-29 16:56:00,0.0
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.30938,,2.91973,-0.31074,84.6881,55,5e-05,0.9079,0.4649,2022-08-01 12:41:00,0.0
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.50601,,2.73212,-0.34478,80.4635,46,0.00015,0.8337,0.29865,2022-08-01 12:41:00,0.0
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,85.73436,,2.38458,-0.43552,71.57175,30,0.0029,0.59625,0.1083,2022-08-01 12:41:00,0.0
Tottenham Hotspur,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/367.png&amp;w=56,81.87166,,2.35096,-0.60623,65.98425,21,0.00745,0.42125,0.0506,2022-08-01 12:41:00,0.0
Arsenal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/359.png&amp;w=56,78.53142,,2.15996,-0.64286,60.79425,12,0.02285,0.27775,0.02475,2022-08-01 12:41:00,0.0
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,75.24719,,2.09141,-0.74245,56.51985,6,0.04115,0.1818,0.0132,2022-08-01 12:41:00,0.0
Aston Villa,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/362.png&amp;w=56,74.05358,,1.9812,-0.71739,54.47685,3,0.0538,0.13815,0.00995,2022-08-01 12:41:00,0.0
Brighton and Hove Albion,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/331.png&amp;w=56,73.73685,,1.92332,-0.69014,53.55555,1,0.0595,0.12605,0.00735,2022-08-01 12:41:00,0.0
Leicester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/375.png&amp;w=56,71.23603,,1.97251,-0.83029,51.3793,-2,0.08255,0.09905,0.00475,2022-08-01 12:41:00,0.0
West Ham United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/371.png&amp;w=56,70.62399,,1.91736,-0.81517,50.25165,-4,0.09345,0.0892,0.00455,2022-08-01 12:41:00,0.0
Crystal Palace,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/384.png&amp;w=56,71.35718,,1.79985,-0.69862,49.7756,-4,0.1012,0.07815,0.00355,2022-08-01 12:41:00,0.0
Brentford,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/337.png&amp;w=56,68.58373,,1.87089,-0.86488,47.9541,-8,0.12915,0.06145,0.00285,2022-08-01 12:41:00,0.0
Newcastle,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/361.png&amp;w=56,68.6461,,1.79203,-0.80168,47.28785,-8,0.13865,0.05455,0.0022,2022-08-01 12:41:00,0.0
Wolverhampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/380.png&amp;w=56,67.71679,,1.76939,-0.82168,46.12315,-10,0.16315,0.0465,0.00195,2022-08-01 12:41:00,0.0
Everton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/368.png&amp;w=56,63.81673,,1.76043,-0.9735,42.4515,-17,0.2333,0.027,0.0007,2022-08-01 12:41:00,0.0
Leeds United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/357.png&amp;w=56,62.15335,,1.77157,-1.05214,41.0425,-19,0.27465,0.02045,0.0005,2022-08-01 12:41:00,0.0
Southampton,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/376.png&amp;w=56,61.33244,,1.75714,-1.07424,40.2629,-21,0.29575,0.01985,0.00085,2022-08-01 12:41:00,0.0
Fulham,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/370.png&amp;w=56,58.70397,,1.56746,-1.01568,36.3485,-26,0.40985,0.0085,0.00015,2022-08-01 12:41:00,0.0
AFC Bournemouth,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/349.png&amp;w=56,57.91809,,1.54611,-1.02829,35.5282,-27,0.43675,0.0067,0.00015,2022-08-01 12:41:00,0.0
Nottingham Forest,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/393.png&amp;w=56,57.30616,,1.52956,-1.03805,34.916,-28,0.4537,0.00575,0.0001,2022-08-01 12:41:00,0.0
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,92.30938,,2.91973,-0.31074,84.6881,55,5e-05,0.9079,0.4649,2022-08-05 00:06:00,0.0
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,90.50601,,2.73212,-0.34478,80.4635,46,0.00015,0.8337,0.29865,2022-08-05 00:06:00,0.0
