team,logo,spi,offense,defense,group_first,group_second,group_third,round_16,qtrs,semis,finals,champs,updated
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 10:25:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,58.5,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 10:25:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.1,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 10:25:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 10:25:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 10:25:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 10:25:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.6,1.7,1.7,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 10:25:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.5,3.5,0.5,,,,1.0,0.86346,0.6008,0.39124,0.22984,2021-12-13 13:01:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.3,2.9,0.2,,,,1.0,0.90166,0.60838,0.3858,0.2224,2021-12-13 13:01:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.9,3.1,0.3,,,,1.0,0.6778,0.45286,0.28344,0.16116,2021-12-13 13:01:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.0,3.1,0.6,,,,1.0,0.79562,0.44338,0.23134,0.11094,2021-12-13 13:01:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.7,2.6,0.4,,,,1.0,0.8634,0.45604,0.21646,0.09614,2021-12-13 13:01:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,,,,1.0,0.5485,0.24502,0.09576,0.03768,2021-12-13 13:01:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,86.4,2.6,0.5,,,,1.0,0.3222,0.16708,0.0784,0.0348,2021-12-13 13:01:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.2,2.3,0.5,,,,1.0,0.60486,0.24188,0.0851,0.03014,2021-12-13 13:01:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.0,2.6,0.7,,,,1.0,0.4515,0.18352,0.06744,0.02558,2021-12-13 13:01:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,79.1,2.2,0.6,,,,1.0,0.53,0.1683,0.05034,0.01582,2021-12-13 13:01:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,78.2,2.2,0.7,,,,1.0,0.39514,0.12466,0.03358,0.0105,2021-12-13 13:01:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,77.2,2.1,0.7,,,,1.0,0.47,0.13438,0.0348,0.01032,2021-12-13 13:01:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,76.0,2.2,0.8,,,,1.0,0.20438,0.06132,0.016,0.00514,2021-12-13 13:01:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.13654,0.0463,0.01298,0.00446,2021-12-13 13:01:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.7,2.0,0.7,,,,1.0,0.09834,0.0308,0.009,0.00292,2021-12-13 13:01:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,72.6,1.8,0.6,,,,1.0,0.1366,0.03528,0.00832,0.00216,2021-12-13 13:01:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.9,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.9,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.6,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,78.4,2.4,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,77.4,1.9,0.5,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,67.7,1.8,0.9,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,60.7,2.0,1.3,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,79.8,2.2,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,58.5,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.1,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.6,1.7,1.7,,,,0.0,0.0,0.0,0.0,0.0,2021-12-13 13:01:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.5,3.5,0.5,,,,1.0,0.86346,0.6008,0.39124,0.22984,2021-12-14 10:28:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.3,2.9,0.2,,,,1.0,0.90166,0.60838,0.3858,0.2224,2021-12-14 10:28:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.9,3.1,0.3,,,,1.0,0.6778,0.45286,0.28344,0.16116,2021-12-14 10:28:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.0,3.1,0.6,,,,1.0,0.79562,0.44338,0.23134,0.11094,2021-12-14 10:28:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.7,2.6,0.4,,,,1.0,0.8634,0.45604,0.21646,0.09614,2021-12-14 10:28:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,,,,1.0,0.5485,0.24502,0.09576,0.03768,2021-12-14 10:28:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,86.4,2.6,0.5,,,,1.0,0.3222,0.16708,0.0784,0.0348,2021-12-14 10:28:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.2,2.3,0.5,,,,1.0,0.60486,0.24188,0.0851,0.03014,2021-12-14 10:28:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.0,2.6,0.7,,,,1.0,0.4515,0.18352,0.06744,0.02558,2021-12-14 10:28:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,79.1,2.2,0.6,,,,1.0,0.53,0.1683,0.05034,0.01582,2021-12-14 10:28:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,78.2,2.2,0.7,,,,1.0,0.39514,0.12466,0.03358,0.0105,2021-12-14 10:28:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,77.2,2.1,0.7,,,,1.0,0.47,0.13438,0.0348,0.01032,2021-12-14 10:28:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,76.0,2.2,0.8,,,,1.0,0.20438,0.06132,0.016,0.00514,2021-12-14 10:28:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.13654,0.0463,0.01298,0.00446,2021-12-14 10:28:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.7,2.0,0.7,,,,1.0,0.09834,0.0308,0.009,0.00292,2021-12-14 10:28:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,72.6,1.8,0.6,,,,1.0,0.1366,0.03528,0.00832,0.00216,2021-12-14 10:28:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.9,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.9,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.6,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,78.4,2.4,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,77.4,1.9,0.5,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,67.7,1.8,0.9,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,60.7,2.0,1.3,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,79.8,2.2,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,58.5,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.1,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.6,1.7,1.7,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 10:28:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.86942,0.61286,0.40848,0.24608,2021-12-14 14:23:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,93.3,2.9,0.2,,,,1.0,0.9052,0.60672,0.37954,0.21614,2021-12-14 14:23:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.9,3.1,0.3,,,,1.0,0.68358,0.45322,0.27992,0.1558,2021-12-14 14:23:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.0,3.1,0.6,,,,1.0,0.79558,0.44594,0.23104,0.1114,2021-12-14 14:23:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.7,2.6,0.4,,,,1.0,0.86408,0.45192,0.21356,0.09624,2021-12-14 14:23:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,,,,1.0,0.54512,0.2443,0.09638,0.03808,2021-12-14 14:23:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,86.4,2.6,0.5,,,,1.0,0.31642,0.15854,0.0739,0.03228,2021-12-14 14:23:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.2,2.3,0.5,,,,1.0,0.60168,0.2393,0.08504,0.03018,2021-12-14 14:23:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.0,2.6,0.7,,,,1.0,0.45488,0.18912,0.06942,0.025,2021-12-14 14:23:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,79.1,2.2,0.6,,,,1.0,0.53044,0.17002,0.04828,0.01466,2021-12-14 14:23:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,78.2,2.2,0.7,,,,1.0,0.39832,0.12584,0.03574,0.01146,2021-12-14 14:23:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,77.2,2.1,0.7,,,,1.0,0.46956,0.13432,0.03364,0.00942,2021-12-14 14:23:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,76.0,2.2,0.8,,,,1.0,0.20442,0.06146,0.01612,0.00442,2021-12-14 14:23:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.13058,0.04292,0.0128,0.0042,2021-12-14 14:23:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.7,2.0,0.7,,,,1.0,0.0948,0.0298,0.00872,0.00276,2021-12-14 14:23:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,72.6,1.8,0.6,,,,1.0,0.13592,0.03372,0.00742,0.00188,2021-12-14 14:23:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.9,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.9,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.6,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,78.4,2.4,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,77.4,1.9,0.5,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,67.7,1.8,0.9,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,60.7,2.0,1.3,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,79.8,2.2,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,58.5,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.1,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.6,1.7,1.7,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 14:23:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,94.1,3.0,0.2,,,,1.0,0.9152,0.6418,0.42466,0.25098,2021-12-14 16:56:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.86654,0.60756,0.39974,0.23836,2021-12-14 16:56:00
Liverpool,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/364.png&amp;w=56,92.9,3.1,0.3,,,,1.0,0.67774,0.44824,0.27202,0.14666,2021-12-14 16:56:00
Ajax,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/139.png&amp;w=56,89.0,3.1,0.6,,,,1.0,0.79418,0.43998,0.22232,0.10494,2021-12-14 16:56:00
Chelsea,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/363.png&amp;w=56,88.7,2.6,0.4,,,,1.0,0.86314,0.4448,0.20626,0.09154,2021-12-14 16:56:00
Real Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/86.png&amp;w=56,85.0,2.6,0.6,,,,1.0,0.55418,0.24384,0.0937,0.03616,2021-12-14 16:56:00
Internazionale,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/110.png&amp;w=56,86.4,2.6,0.5,,,,1.0,0.32226,0.1642,0.07418,0.03178,2021-12-14 16:56:00
Atletico Madrid,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1068.png&amp;w=56,83.2,2.3,0.5,,,,1.0,0.60534,0.23656,0.08404,0.03038,2021-12-14 16:56:00
Paris Saint-Germain,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/160.png&amp;w=56,83.0,2.6,0.7,,,,1.0,0.44582,0.18104,0.06398,0.02292,2021-12-14 16:56:00
Juventus,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/111.png&amp;w=56,79.1,2.2,0.6,,,,1.0,0.53256,0.16666,0.04618,0.01452,2021-12-14 16:56:00
Villarreal,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/102.png&amp;w=56,77.2,2.1,0.7,,,,1.0,0.46744,0.1353,0.0342,0.00958,2021-12-14 16:56:00
Manchester United,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/360.png&amp;w=56,78.2,2.2,0.7,,,,1.0,0.39466,0.12182,0.03292,0.00954,2021-12-14 16:56:00
Benfica,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1929.png&amp;w=56,76.0,2.2,0.8,,,,1.0,0.20582,0.0622,0.01674,0.00442,2021-12-14 16:56:00
FC Salzburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2790.png&amp;w=56,76.6,2.3,0.8,,,,1.0,0.13346,0.045,0.01352,0.00408,2021-12-14 16:56:00
Sporting CP,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2250.png&amp;w=56,75.7,2.0,0.7,,,,1.0,0.0848,0.02684,0.0081,0.00242,2021-12-14 16:56:00
Lille,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/166.png&amp;w=56,72.6,1.8,0.6,,,,1.0,0.13686,0.03416,0.00744,0.00172,2021-12-14 16:56:00
Borussia Dortmund,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/124.png&amp;w=56,81.9,2.7,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
RB Leipzig,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/11420.png&amp;w=56,81.9,2.6,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Barcelona,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/83.png&amp;w=56,81.6,2.3,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
FC Sheriff Tiraspol,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/614.png&amp;w=56,46.5,1.5,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Atalanta,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/105.png&amp;w=56,78.4,2.4,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Sevilla FC,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/243.png&amp;w=56,77.4,1.9,0.5,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
VfL Wolfsburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/138.png&amp;w=56,66.4,1.9,1.0,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Young Boys,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2722.png&amp;w=56,60.7,2.0,1.3,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
FC Porto,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/437.png&amp;w=56,79.8,2.2,0.6,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Zenit St Petersburg,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2533.png&amp;w=56,71.0,2.2,1.0,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Club Brugge,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/570.png&amp;w=56,58.5,1.9,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
AC Milan,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/103.png&amp;w=56,76.1,2.2,0.8,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Shakhtar Donetsk,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/493.png&amp;w=56,63.7,2.0,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Malmo FF,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/2720.png&amp;w=56,44.0,1.4,1.4,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Dynamo Kiev,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/440.png&amp;w=56,58.9,1.7,1.1,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Besiktas,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/1895.png&amp;w=56,45.6,1.7,1.7,,,,0.0,0.0,0.0,0.0,0.0,2021-12-14 16:56:00
Manchester City,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/382.png&amp;w=56,94.1,3.0,0.2,,,,1.0,0.914,0.63996,0.42192,0.24932,2021-12-15 16:57:00
Bayern Munich,https://secure.espn.com/combiner/i?img=/i/teamlogos/soccer/500/132.png&amp;w=56,93.9,3.6,0.5,,,,1.0,0.87034,0.60998,0.40242,0.23868,2021-12-15 16:57:00
