team,elo,record,full_elo,proj_record,proj_point_diff,make_playoffs,make_finals,win_finals,updated
Grizzlies,1508,6-7,1511,39-43,-1.4148090243902445,0.4550399999999999,0.0051421523907873,0.001280514215239,2021-11-15 07:12:00
Hornets,1488,8-7,1493,38-44,-1.4225339024390244,0.25192,0.0034414600593573,0.0009003441460059,2021-11-15 07:12:00
Timberwolves,1482,4-8,1482,35-47,-2.309645365853658,0.1965599999999999,0.0013606036869705,0.0002801360603686,2021-11-15 07:12:00
Spurs,1486,4-9,1482,35-47,-1.3766258536585363,0.1975599999999999,0.0013606457492039,0.0002401360645749,2021-11-15 07:12:00
Kings,1467,5-8,1467,35-47,-1.9267924390243905,0.1832599999999999,0.0008805457074563,0.0001600880545707,2021-11-15 07:12:00
Cavaliers,1442,9-5,1442,36-46,-2.297773170731708,0.13116,0.0003402815947364,8.003402815947364e-05,2021-11-15 07:12:00
Thunder,1309,5-7,1309,22-60,-8.326422195121951,0.00134,1e-17,1e-21,2021-11-15 07:12:00
Pistons,1319,3-9,1338,22-60,-7.767985853658537,0.00052,1e-17,1e-21,2021-11-15 07:12:00
Magic,1334,3-10,1355,22-60,-7.513483170731707,0.00032,1e-17,1e-21,2021-11-15 07:12:00
Rockets,1307,1-12,1307,18-64,-8.570773658536586,0.0002399999999999,1e-17,1e-21,2021-11-15 07:12:00
Bucks,1632,6-8,1666,52-30,4.523783658536585,0.95814,0.3597946673481965,0.1997559794667348,2021-11-15 21:36:00
Nuggets,1576,9-4,1650,53-29,4.652547560975608,0.98012,0.2891879370451617,0.1678689187937045,2021-11-15 21:36:00
Clippers,1605,8-5,1662,48-34,2.9097046341463413,0.91096,0.2186367617680056,0.1238618636761768,2021-11-15 21:36:00
Nets,1589,10-4,1674,52-30,3.7948546341463416,0.93304,0.2116179660355499,0.1130811617966035,2021-11-15 21:36:00
Suns,1650,9-3,1645,54-28,4.872894878048781,0.98668,0.2083606427368736,0.1113008360642736,2021-11-15 21:36:00
Jazz,1640,8-5,1644,54-28,5.529431219512197,0.9871,0.1560742862799427,0.076895607428628,2021-11-15 21:36:00
76ers,1560,8-6,1654,50-32,3.760308292682927,0.8932200000000001,0.1406097392725363,0.0615340609739272,2021-11-15 21:36:00
Heat,1558,8-5,1599,50-32,3.734894146341464,0.8689,0.1110253707568756,0.0429511025370756,2021-11-15 21:36:00
Celtics,1571,7-7,1593,46-36,2.116899268292684,0.73354,0.0800382414025714,0.0316680038241402,2021-11-15 21:36:00
Trail Blazers,1561,6-8,1589,46-36,2.2589287804878047,0.8397600000000001,0.0390515068498761,0.0151839051506849,2021-11-15 21:36:00
Mavericks,1568,8-4,1569,47-35,1.4184051219512197,0.86898,0.0312300467119999,0.0114031230046712,2021-11-15 21:36:00
Warriors,1594,11-2,1568,47-35,2.7390512195121954,0.85914,0.0325101627314162,0.0113832510162731,2021-11-15 21:36:00
Hawks,1567,5-9,1567,45-37,1.6250563414634145,0.64262,0.0289487520766545,0.0088428948752076,2021-11-15 21:36:00
Pacers,1572,6-8,1560,45-37,1.868401707317073,0.6343,0.026588531959067,0.0081426588531959,2021-11-15 21:36:00
Lakers,1396,8-6,1502,38-44,-1.9061834146341463,0.34332,0.0122434844907368,0.003901224348449,2021-11-15 21:36:00
Wizards,1546,10-3,1530,45-37,0.9381873170731708,0.63574,0.0133252154263102,0.0030013325215426,2021-11-15 21:36:00
Bulls,1530,9-4,1525,44-38,1.1405848780487804,0.60188,0.0099241991622338,0.0018609924199162,2021-11-15 21:36:00
Knicks,1528,7-6,1532,41-41,0.0683336585365853,0.4335,0.0072430706707449,0.001840724307067,2021-11-15 21:36:00
Raptors,1490,7-7,1521,40-42,-0.3622692682926829,0.32188,0.0071826623627569,0.0016407182662362,2021-11-15 21:36:00
Pelicans,1447,2-13,1511,33-49,-2.5329324390243904,0.16146,0.0039012817949362,0.0012203901281794,2021-11-15 21:36:00
Grizzlies,1508,6-7,1511,39-43,-1.4421582926829268,0.44884,0.0051020523943873,0.0011805102052394,2021-11-15 21:36:00
Hornets,1488,8-7,1493,38-44,-1.4578973170731706,0.24354,0.0035414680323573,0.0006603541468032,2021-11-15 21:36:00
Kings,1475,6-8,1475,36-46,-1.4503753658536584,0.2270800000000001,0.0013607078036358,0.0004001360707803,2021-11-15 21:36:00
Timberwolves,1485,4-8,1482,35-47,-2.3095202439024387,0.19492,0.0013205856911705,0.0003401320585691,2021-11-15 21:36:00
Spurs,1457,4-9,1482,35-47,-1.4310370731707316,0.1899,0.0012206037296039,0.0002601220603729,2021-11-15 21:36:00
Cavaliers,1443,9-6,1439,35-47,-2.481669512195122,0.09882,0.000360175540253,2.003601755402531e-05,2021-11-15 21:36:00
Thunder,1293,5-7,1309,22-60,-8.329196097560978,0.00144,1e-17,1.0000000000000001e-21,2021-11-15 21:36:00
Magic,1332,3-10,1355,22-60,-7.471520487804877,0.00056,1e-17,1.0000000000000001e-21,2021-11-15 21:36:00
Rockets,1312,1-12,1307,18-64,-8.48200536585366,0.0003,1e-17,1.0000000000000001e-21,2021-11-15 21:36:00
Pistons,1308,3-10,1330,21-61,-8.29550243902439,0.00032,1e-17,1.0000000000000001e-21,2021-11-15 21:36:00
Bucks,1633,6-8,1666,52-30,4.5278295121951215,0.95686,0.3515334232277965,0.1985351533423228,2021-11-16 07:12:00
Nuggets,1579,9-5,1647,52-30,4.508856097560977,0.9769,0.282506552862287,0.1634682506552862,2021-11-16 07:12:00
Clippers,1608,8-5,1665,48-34,3.02265243902439,0.91688,0.2298583038640055,0.1301629858303864,2021-11-16 07:12:00
Nets,1587,10-4,1672,51-31,3.713385853658537,0.92246,0.19861578180575,0.1074998615781805,2021-11-16 07:12:00
Suns,1651,10-3,1642,55-27,4.8453,0.98818,0.1908587466430944,0.0968390858746643,2021-11-16 07:12:00
Jazz,1641,8-5,1645,54-28,5.574901951219513,0.98626,0.1645349562617427,0.0804364534956261,2021-11-16 07:12:00
Heat,1604,9-5,1607,50-32,4.041610975609756,0.8915200000000001,0.1352295012332229,0.0606535229501233,2021-11-16 07:12:00
76ers,1560,8-6,1651,50-32,3.690891463414634,0.88056,0.1293877349847363,0.0568329387734984,2021-11-16 07:12:00
Celtics,1573,7-7,1596,46-36,2.21123,0.7330399999999999,0.0858190674991714,0.0349285819067499,2021-11-16 07:12:00
Trail Blazers,1583,7-8,1590,47-35,2.305930975609756,0.8563799999999999,0.040971748928443,0.0148640971748928,2021-11-16 07:12:00
Mavericks,1572,9-4,1574,48-34,1.6221365853658536,0.8909999999999999,0.0356310509556747,0.0123835631050955,2021-11-16 07:12:00
Warriors,1593,11-2,1567,47-35,2.71253512195122,0.8562799999999999,0.0318699266778162,0.0095431869926677,2021-11-16 07:12:00
Hawks,1573,6-9,1570,45-37,1.7649968292682925,0.6437,0.0313893400955302,0.0095231389340095,2021-11-16 07:12:00
Pacers,1564,6-9,1558,44-38,1.6826348780487803,0.57392,0.023067213626387,0.0072023067213626,2021-11-16 07:12:00
Bulls,1540,10-4,1539,46-36,1.8074517073170733,0.6902,0.0149257976571859,0.0039214925797657,2021-11-16 07:12:00
Wizards,1549,10-3,1533,45-37,1.0199014634146342,0.63766,0.0126450733861102,0.0031612645073386,2021-11-16 07:12:00
Lakers,1437,8-7,1491,36-46,-2.436347073170732,0.26198,0.0080625182117847,0.0024408062518211,2021-11-16 07:12:00
Grizzlies,1524,7-7,1524,40-42,-0.7723426829268293,0.52742,0.0079830466580256,0.0021607983046658,2021-11-16 07:12:00
Raptors,1523,7-8,1523,39-43,-0.3112751219512195,0.29834,0.00648240228719,0.0015006482402287,2021-11-16 07:12:00
Knicks,1532,8-6,1533,42-40,0.1701946341463414,0.44658,0.0075430947120249,0.0013407543094712,2021-11-16 07:12:00
Pelicans,1442,2-13,1505,33-49,-2.7100460975609755,0.13956,0.0040413097565362,0.0012004041309756,2021-11-16 07:12:00
Hornets,1488,8-7,1493,38-44,-1.4389907317073172,0.23068,0.0032814140043573,0.0007803281414004,2021-11-16 07:12:00
Kings,1481,6-8,1481,36-46,-1.2766802439024392,0.25114,0.0017207858324358,0.0003601720785832,2021-11-16 07:12:00
Spurs,1458,4-9,1481,35-47,-1.4270134146341464,0.18866,0.0014206797416039,0.0003201420679741,2021-11-16 07:12:00
Timberwolves,1478,4-9,1478,34-48,-2.4732658536585364,0.15796,0.0007404336245498,0.0001200740433624,2021-11-16 07:12:00
Cavaliers,1443,9-6,1439,35-47,-2.459719756097561,0.09386,0.000280213548453,2.002802135484531e-05,2021-11-16 07:12:00
Thunder,1305,5-8,1305,22-60,-8.515612195121951,0.00128,1e-17,1e-21,2021-11-16 07:12:00
Magic,1331,3-11,1347,22-60,-7.818660487804879,0.00032,1e-17,1e-21,2021-11-16 07:12:00
Pistons,1302,3-10,1324,20-62,-8.469150243902439,0.0003,1e-17,1e-21,2021-11-16 07:12:00
Rockets,1300,1-13,1295,17-65,-9.113336585365854,0.0001199999999999,1e-17,1e-21,2021-11-16 07:12:00
Bucks,1630,6-8,1664,52-30,4.483831707317074,0.95434,0.3626944852509965,0.2038962694485251,2021-11-17 07:13:00
Nuggets,1578,9-5,1646,52-30,4.470532195121951,0.9759,0.2800458488284869,0.1647880045848828,2021-11-17 07:13:00
Clippers,1603,9-5,1657,48-34,2.9219878048780488,0.91254,0.2131761496514932,0.1204813176149651,2021-11-17 07:13:00
Suns,1650,10-3,1641,55-27,4.850029024390244,0.989,0.1942783725876944,0.1030994278372587,2021-11-17 07:13:00
Jazz,1646,9-5,1651,55-27,6.093467073170732,0.98934,0.1773569404298165,0.090417735694043,2021-11-17 07:13:00
Nets,1608,10-5,1665,50-32,3.191083414634147,0.8925799999999999,0.1694115472577597,0.0864369411547257,2021-11-17 07:13:00
76ers,1616,8-7,1658,50-32,3.50333243902439,0.88926,0.1410100152164625,0.0620141010015216,2021-11-17 07:13:00
Heat,1604,9-5,1606,50-32,4.025410243902439,0.8906799999999999,0.131368613165423,0.0557131368613165,2021-11-17 07:13:00
Celtics,1567,7-7,1595,46-36,2.1887526829268293,0.73236,0.0909999695325714,0.0377290999969532,2021-11-17 07:13:00
Warriors,1609,12-2,1581,49-33,3.41810756097561,0.90942,0.0436330733444064,0.0161843633073344,2021-11-17 07:13:00
Trail Blazers,1581,7-8,1588,46-36,2.2129665853658533,0.8476,0.035750678710043,0.012863575067871,2021-11-17 07:13:00
Mavericks,1518,9-4,1571,48-34,1.5143258536585364,0.8809,0.0331104727934747,0.0118033110472793,2021-11-17 07:13:00
Hawks,1573,6-9,1569,45-37,1.741218780487805,0.64276,0.0318693521303302,0.009783186935213,2021-11-17 07:13:00
Pacers,1564,6-9,1558,44-38,1.7214597560975609,0.58634,0.025407535701187,0.0073225407535701,2021-11-17 07:13:00
Bulls,1542,10-4,1540,46-36,1.8403568292682928,0.70002,0.0159060457353859,0.0039415906045735,2021-11-17 07:13:00
Wizards,1550,10-3,1533,45-37,1.0329843902439024,0.6416,0.0123450994443102,0.0032012345099444,2021-11-17 07:13:00
Lakers,1415,8-7,1489,36-46,-2.525991707317073,0.25216,0.0079223781489847,0.0022607922378148,2021-11-17 07:13:00
Grizzlies,1523,7-7,1523,40-42,-0.7928780487804878,0.5206,0.0074429726204256,0.002060744297262,2021-11-17 07:13:00
Knicks,1528,8-6,1532,42-40,0.1540551219512195,0.4472,0.0082031267102249,0.001840820312671,2021-11-17 07:13:00
Raptors,1523,7-8,1523,39-43,-0.3069851219512195,0.3015,0.00692252031499,0.0018006922520314,2021-11-17 07:13:00
Hornets,1485,8-7,1494,38-44,-1.4179246341463414,0.23514,0.0038015460311573,0.0008803801546031,2021-11-17 07:13:00
Pelicans,1444,2-13,1506,33-49,-2.668949756097561,0.14284,0.0035012317619362,0.0008403501231761,2021-11-17 07:13:00
Spurs,1486,4-10,1483,34-48,-1.442639512195122,0.18562,0.0014206917333163,0.0003601420691733,2021-11-17 07:13:00
Kings,1479,6-8,1479,36-46,-1.3337319512195125,0.23814,0.0017007738160358,0.0002201700773816,2021-11-17 07:13:00
Timberwolves,1477,4-9,1477,34-48,-2.5042041463414635,0.15458,0.0008604756283498,0.0002200860475628,2021-11-17 07:13:00
Cavaliers,1359,9-6,1438,35-47,-2.5861636585365853,0.08566,0.000260203541053,4.002602035410532e-05,2021-11-17 07:13:00
Thunder,1305,5-8,1305,22-60,-8.471829756097561,0.0013,1e-17,1.0000000000000001e-21,2021-11-17 07:13:00
Magic,1328,3-11,1347,22-60,-7.814195853658536,0.00042,1e-17,1.0000000000000001e-21,2021-11-17 07:13:00
Pistons,1305,3-10,1327,21-61,-8.365552195121952,0.00014,1e-17,1.0000000000000001e-21,2021-11-17 07:13:00
Rockets,1299,1-13,1295,17-65,-9.132855121951222,6e-05,1e-17,1.0000000000000001e-21,2021-11-17 07:13:00
Bucks,1614,7-8,1664,52-30,4.334353902439024,0.95894,0.3639549813081071,0.2051763954981308,2021-11-17 22:33:00
Nuggets,1578,9-5,1646,52-30,4.495749268292681,0.9763,0.2810862368468869,0.1642081086236847,2021-11-17 22:33:00
Clippers,1603,9-5,1657,48-34,2.9281814634146337,0.91352,0.2102159196412932,0.1189410215919641,2021-11-17 22:33:00
Suns,1652,10-3,1641,55-27,4.8454924390243885,0.98802,0.1941785525800944,0.102359417855258,2021-11-17 22:33:00
Jazz,1646,9-5,1651,55-27,6.07225,0.98962,0.1757966644504165,0.089537579666445,2021-11-17 22:33:00
Nets,1607,11-5,1666,50-32,3.2071356097560977,0.9089,0.1709522714287485,0.0886970952271428,2021-11-17 22:33:00
76ers,1544,8-7,1658,49-33,3.3533053658536587,0.8841,0.1396093211562625,0.0615139609321156,2021-11-17 22:33:00
Heat,1610,10-5,1608,51-31,4.172901951219512,0.91078,0.1395302614006963,0.05947395302614,2021-11-17 22:33:00
Celtics,1570,7-8,1592,46-36,2.0316753658536584,0.72138,0.084458769381867,0.0346284458769381,2021-11-17 22:33:00
Warriors,1609,12-2,1581,49-33,3.468897073170732,0.91182,0.0459932193648064,0.0172245993219364,2021-11-17 22:33:00
Trail Blazers,1577,7-8,1588,46-36,2.260844878048781,0.8525,0.037530890759643,0.0131637530890759,2021-11-17 22:33:00
Mavericks,1518,9-4,1571,48-34,1.500218048780488,0.88134,0.0337505167942747,0.0120233750516794,2021-11-17 22:33:00
Hawks,1576,7-9,1572,45-37,1.935370731707317,0.6943199999999999,0.0357505544208345,0.010903575055442,2021-11-17 22:33:00
Pacers,1559,6-10,1553,43-39,1.386771219512195,0.53232,0.0212465173957677,0.0059021246517395,2021-11-17 22:33:00
Bulls,1535,10-4,1540,46-36,1.8408065853658533,0.71682,0.0153460518139859,0.0038615346051813,2021-11-17 22:33:00
Wizards,1545,10-4,1529,44-38,0.7920263414634147,0.61224,0.0108844752625039,0.0028410884475262,2021-11-17 22:33:00
Lakers,1434,8-8,1488,36-46,-2.4675592682926832,0.24364,0.007642298126474,0.0021807642298126,2021-11-17 22:33:00
Grizzlies,1523,7-7,1523,40-42,-0.8051600000000001,0.5213399999999999,0.0072629726008256,0.00204072629726,2021-11-17 22:33:00
Raptors,1523,7-8,1523,39-43,-0.3069051219512195,0.31498,0.00726257433599,0.0018407262574335,2021-11-17 22:33:00
Knicks,1522,8-7,1523,40-42,-0.3438443902439024,0.36408,0.0057222404081455,0.0010805722240408,2021-11-17 22:33:00
Hornets,1493,9-7,1498,39-43,-1.1670029268292683,0.2929,0.0052018661747637,0.0009205201866174,2021-11-17 22:33:00
Pelicans,1442,2-14,1504,33-49,-2.7818504878048778,0.13538,0.0033810937228628,0.0008603381093722,2021-11-17 22:33:00
Spurs,1486,4-10,1483,34-48,-1.456160487804878,0.18508,0.0011405777317163,0.0003401140577731,2021-11-17 22:33:00
Kings,1475,6-9,1475,35-47,-1.454311463414634,0.2184,0.0011605717587201,0.0003201160571758,2021-11-17 22:33:00
Timberwolves,1481,5-9,1481,34-48,-2.2689431707317067,0.1814,0.0010605456696655,0.0001001060545669,2021-11-17 22:33:00
Cavaliers,1433,9-7,1437,35-47,-2.5747265853658536,0.08738,0.0002801755186643,6.002801755186643e-05,2021-11-17 22:33:00
Thunder,1309,6-8,1309,23-59,-8.252397804878049,0.00158,1e-17,1e-21,2021-11-17 22:33:00
Magic,1337,4-11,1351,23-59,-7.3930134146341455,0.00054,1e-17,1e-21,2021-11-17 22:33:00
Pistons,1313,4-10,1332,22-60,-8.036655365853658,0.00032,1e-17,1e-21,2021-11-17 22:33:00
Rockets,1296,1-14,1292,16-66,-9.31744975609756,6e-05,1e-17,1e-21,2021-11-17 22:33:00
Bucks,1611,7-8,1661,52-30,4.2451548780487816,0.95738,0.3422524031497072,0.1892342252403149,2021-11-18 23:19:00
Nuggets,1574,9-6,1649,52-30,4.276928292682927,0.97164,0.2862465327637476,0.1705486246532763,2021-11-18 23:19:00
Jazz,1660,10-5,1660,55-27,6.436156341463414,0.99204,0.2053407227736917,0.1105805340722773,2021-11-18 23:19:00
Clippers,1599,9-6,1656,47-35,2.7216326829268294,0.89246,0.1941534832629804,0.1102594153483263,2021-11-18 23:19:00
Suns,1646,11-3,1637,55-27,4.678820487804877,0.9875,0.17335582038616,0.0908373355820386,2021-11-18 23:19:00
Nets,1603,11-5,1664,50-32,3.125108536585365,0.90418,0.1654710932877485,0.0828165471093287,2021-11-18 23:19:00
Heat,1613,11-5,1613,51-31,4.432594390243902,0.93208,0.1628137718094047,0.0710962813771809,2021-11-18 23:19:00
76ers,1544,9-7,1654,50-32,3.4893914634146346,0.9027,0.1444702173102018,0.062514447021731,2021-11-18 23:19:00
Celtics,1567,7-8,1591,46-36,1.979409024390244,0.72026,0.084838419360267,0.034568483841936,2021-11-18 23:19:00
Warriors,1614,13-2,1585,50-32,3.7521768292682927,0.92698,0.0468936575447951,0.0182046893657544,2021-11-18 23:19:00
Trail Blazers,1590,8-8,1590,47-35,2.276307073170732,0.8564200000000001,0.0385912307845508,0.0142838591230784,2021-11-18 23:19:00
Mavericks,1535,9-5,1571,47-35,1.4986060975609756,0.8696799999999999,0.0325301287070091,0.0121032530128707,2021-11-18 23:19:00
Hawks,1576,7-9,1574,46-36,1.974849024390244,0.71308,0.0374909485140345,0.0111837490948514,2021-11-18 23:19:00
Pacers,1559,6-10,1553,43-39,1.3686160975609756,0.53452,0.0199463553745677,0.0057019946355374,2021-11-18 23:19:00
Bulls,1544,10-5,1539,46-36,1.79886,0.7014,0.0146658176706782,0.003381466581767,2021-11-18 23:19:00
Grizzlies,1530,8-7,1530,41-41,-0.4439163414634146,0.57916,0.0096435928879383,0.0029009643592887,2021-11-18 23:19:00
Lakers,1437,8-8,1490,36-46,-2.42781,0.24156,0.007262266114874,0.0023407262266114,2021-11-18 23:19:00
Wizards,1539,10-5,1523,44-38,0.5273643902439024,0.5715,0.0095638470495955,0.0021009563847049,2021-11-18 23:19:00
Raptors,1521,7-9,1522,39-43,-0.4151265853658537,0.30786,0.0069625603063148,0.0016206962560306,2021-11-18 23:19:00
Knicks,1520,8-7,1522,40-42,-0.3776946341463415,0.36776,0.0057623504263455,0.0012405762350426,2021-11-18 23:19:00
Hornets,1494,9-7,1500,39-43,-1.1202336585365853,0.30804,0.0057621042471637,0.0010805762104247,2021-11-18 23:19:00
Pelicans,1441,2-14,1504,32-50,-2.8376804878048776,0.1228,0.0028009576886628,0.0007202800957688,2021-11-18 23:19:00
Timberwolves,1493,6-9,1493,36-46,-1.6759243902439025,0.22586,0.001680745774346,0.0004801680745774,2021-11-18 23:19:00
Spurs,1477,4-11,1475,33-49,-2.0248758536585365,0.12942,0.0006603796232358,0.0002200660379623,2021-11-18 23:19:00
Kings,1474,6-9,1474,35-47,-1.5180602439024389,0.2026,0.0010205397307201,0.000160102053973,2021-11-18 23:19:00
Thunder,1310,6-8,1310,23-59,-8.23910731707317,0.00172,2.0003295135053527e-05,2.0002000329513505e-05,2021-11-18 23:19:00
Cavaliers,1426,9-8,1436,34-48,-2.747738780487805,0.07832,0.0002001715056756,1.0000000000000001e-21,2021-11-18 23:19:00
Magic,1337,4-11,1354,23-59,-7.320488048780488,0.0007599999999999,1e-17,1.0000000000000001e-21,2021-11-18 23:19:00
Pistons,1311,4-10,1327,21-61,-8.153865853658537,0.00016,1e-17,1.0000000000000001e-21,2021-11-18 23:19:00
Rockets,1297,1-14,1294,16-66,-9.279453414634146,0.00016,1e-17,1.0000000000000001e-21,2021-11-18 23:19:00
Bucks,1611,7-8,1661,52-30,4.211244878048781,0.955,0.3416923991563071,0.1883541692399156,2021-11-19 07:13:00
Nuggets,1567,9-6,1642,51-31,4.090002926829269,0.96578,0.2636634245151477,0.1544063663424515,2021-11-19 07:13:00
Jazz,1657,10-5,1657,55-27,6.377754146341464,0.99184,0.2164613327858917,0.1160816461332786,2021-11-19 07:13:00
Clippers,1596,9-6,1651,47-35,2.5808319512195124,0.8824,0.1891528231853804,0.1070789152823185,2021-11-19 07:13:00
Suns,1648,11-3,1638,55-27,4.7562375609756105,0.98854,0.1809368564521599,0.0943380936856452,2021-11-19 07:13:00
Nets,1603,11-5,1663,50-32,3.1143580487804883,0.90384,0.1636504612297485,0.0843763650461229,2021-11-19 07:13:00
Heat,1612,11-5,1613,52-30,4.459140243902438,0.93406,0.1629541638456047,0.0740762954163845,2021-11-19 07:13:00
76ers,1547,9-7,1659,50-32,3.623466097560976,0.91072,0.1459902414018019,0.0653145990241401,2021-11-19 07:13:00
Celtics,1568,7-8,1592,46-36,2.0402148780487805,0.72722,0.087499071402867,0.0356087499071402,2021-11-19 07:13:00
Warriors,1616,13-2,1587,50-32,3.863940731707317,0.93426,0.0510545596821951,0.0200051054559682,2021-11-19 07:13:00
Trail Blazers,1589,8-8,1589,47-35,2.256092926829268,0.85724,0.0400114188147508,0.0151040011418814,2021-11-19 07:13:00
Mavericks,1535,9-5,1570,47-35,1.5007251219512194,0.8699,0.0346306387224091,0.0120634630638722,2021-11-19 07:13:00
Hawks,1577,7-9,1573,46-36,1.9746690243902445,0.70922,0.0347904144388345,0.0109434790414438,2021-11-19 07:13:00
Pacers,1560,6-10,1553,43-39,1.4129365853658535,0.5389,0.0201664233911677,0.0054820166423391,2021-11-19 07:13:00
Bulls,1547,10-5,1539,46-36,1.878422682926829,0.7068399999999999,0.0150058816816782,0.0035815005881681,2021-11-19 07:13:00
Grizzlies,1531,8-7,1531,42-40,-0.3709436585365854,0.58986,0.0100838309309383,0.003101008383093,2021-11-19 07:13:00
Wizards,1541,10-5,1524,44-38,0.5594956097560976,0.57506,0.0105839770519955,0.0026210583977052,2021-11-19 07:13:00
Lakers,1436,8-8,1489,36-46,-2.4603217073170733,0.2362,0.007702344116474,0.0023407702344116,2021-11-19 07:13:00
Raptors,1516,7-9,1522,39-43,-0.4255029268292683,0.30274,0.0069624782879148,0.0017406962478287,2021-11-19 07:13:00
Knicks,1519,8-7,1521,40-42,-0.4026687804878049,0.35866,0.0057822863863455,0.0010405782286386,2021-11-19 07:13:00
Hornets,1495,9-7,1500,40-42,-1.0857492682926828,0.3108,0.0049021422505637,0.001000490214225,2021-11-19 07:13:00
Pelicans,1441,2-14,1504,33-49,-2.7856324390243903,0.1284799999999999,0.0031610637008628,0.00090031610637,2021-11-19 07:13:00
Timberwolves,1497,6-9,1497,36-46,-1.5168878048780488,0.2482,0.001880821825146,0.0004201880821825,2021-11-19 07:13:00
Spurs,1470,4-11,1466,33-49,-2.279380243902439,0.1054599999999999,0.0005203175752358,0.0001200520317575,2021-11-19 07:13:00
Kings,1473,6-9,1473,35-47,-1.5273443902439023,0.20042,0.0009406277361201,0.0001000940627736,2021-11-19 07:13:00
Cavaliers,1427,9-8,1428,34-48,-2.908250243902439,0.06606,0.0002201194866756,1e-21,2021-11-19 07:13:00
Thunder,1308,6-8,1308,22-60,-8.259056829268294,0.00138,1e-17,1e-21,2021-11-19 07:13:00
Magic,1337,4-11,1353,23-59,-7.337240975609754,0.00064,1e-17,1e-21,2021-11-19 07:13:00
Pistons,1313,4-10,1331,22-60,-8.045275853658536,0.0002399999999999,1e-17,1e-21,2021-11-19 07:13:00
Rockets,1295,1-14,1293,16-66,-9.295278292682925,4e-05,1e-17,1e-21,2021-11-19 07:13:00
Bucks,1611,8-8,1658,52-30,4.075009024390244,0.95182,0.3158097849515281,0.1765915809784951,2021-11-20 07:12:00
Nuggets,1482,9-7,1638,50-32,3.7395285365853663,0.95494,0.2612625883647666,0.1495861262588364,2021-11-20 07:12:00
Jazz,1659,10-5,1659,56-26,6.454977073170732,0.993,0.2227022168226917,0.1195822702216822,2021-11-20 07:12:00
Suns,1645,12-3,1636,55-27,4.7418948780487815,0.99022,0.1868378565233242,0.0973986837856523,2021-11-20 07:12:00
Nets,1556,12-5,1667,50-32,3.016051219512195,0.90292,0.1729912952268019,0.0920372991295226,2021-11-20 07:12:00
Clippers,1583,9-7,1644,46-36,2.1590653658536585,0.85916,0.1707902087883788,0.0919770790208788,2021-11-20 07:12:00
Heat,1613,11-5,1610,51-31,4.381998048780488,0.9202,0.1512717175454047,0.0696951271717545,2021-11-20 07:12:00
76ers,1542,9-7,1656,50-32,3.5507295121951223,0.8977200000000001,0.1464102172918018,0.0666746410217291,2021-11-20 07:12:00
Celtics,1565,8-8,1602,47-35,2.5499331707317068,0.77378,0.11102274795036,0.050071102274795,2021-11-20 07:12:00
Warriors,1524,14-2,1588,50-32,3.863458536585366,0.94462,0.0602163659766817,0.0231460216365976,2021-11-20 07:12:00
Trail Blazers,1588,8-8,1588,47-35,2.277092195121951,0.8663,0.0422518909375508,0.0160842251890937,2021-11-20 07:12:00
Hawks,1577,7-9,1572,46-36,1.9812331707317072,0.6916399999999999,0.0357303063784345,0.0121435730306378,2021-11-20 07:12:00
Mavericks,1531,9-6,1568,47-35,1.4268575609756098,0.8634,0.0305496306164449,0.0103830549630616,2021-11-20 07:12:00
Bulls,1557,11-5,1545,47-35,2.18639756097561,0.75398,0.0194271500288592,0.0050819427150028,2021-11-20 07:12:00
Pacers,1552,6-11,1545,42-40,1.1370217073170732,0.4444,0.0149647489203889,0.004281496474892,2021-11-20 07:12:00
Raptors,1523,8-9,1531,41-41,0.1976019512195121,0.3717,0.0102034705842001,0.0027010203470584,2021-11-20 07:12:00
Grizzlies,1531,8-7,1531,42-40,-0.3667717073170732,0.6041,0.0101639509543383,0.0026010163950954,2021-11-20 07:12:00
Lakers,1459,8-9,1484,35-47,-2.708530975609756,0.2216,0.007642298080781,0.002600764229808,2021-11-20 07:12:00
Wizards,1541,10-5,1524,44-38,0.5737785365853659,0.55738,0.0097638030085955,0.0021809763803008,2021-11-20 07:12:00
Knicks,1521,8-7,1522,40-42,-0.3740824390243903,0.34354,0.0061422783679455,0.0017206142278367,2021-11-20 07:12:00
Hornets,1498,10-7,1504,40-42,-0.9597768292682928,0.32974,0.0063424263209425,0.001560634242632,2021-11-20 07:12:00
Pelicans,1433,3-14,1508,34-48,-2.4308595121951218,0.17192,0.0039213238354644,0.0012603921323835,2021-11-20 07:12:00
Timberwolves,1497,6-9,1497,36-46,-1.4901629268292682,0.2653,0.002320981870946,0.000460232098187,2021-11-20 07:12:00
Spurs,1466,4-11,1463,32-50,-2.362420487804878,0.10612,0.0005803055822358,0.0002200580305582,2021-11-20 07:12:00
Kings,1463,6-10,1463,34-48,-2.0380846341463417,0.158,0.0009604416468348,0.0001600960441646,2021-11-20 07:12:00
Cavaliers,1426,9-8,1427,34-48,-2.9107197560975613,0.0602,0.0001201134828756,1.0000000000000001e-21,2021-11-20 07:12:00
Thunder,1304,6-9,1304,22-60,-8.274667804878048,0.0013,1e-17,1.0000000000000001e-21,2021-11-20 07:12:00
Magic,1340,4-12,1358,23-59,-7.051593902439024,0.00082,1e-17,1.0000000000000001e-21,2021-11-20 07:12:00
